,step,n_samples,n_centers,n_features,k,eps,min_pts,bandwidth,ROCK,K_MEANS,DBSCAN,SPECTRAL,MEAN_SHIFT
664,4,200,2,4,2,0.2,8,1.715709370349664,1.0,0.959418425497274,5.125482406103424e-15,0.959418425497274,0.9155991329436164
665,5,200,2,4,2,0.2,8,1.4582177167835066,1.0,1.0,5.125482406103424e-15,1.0,0.875355421397948
666,6,200,2,4,2,0.2,8,1.4309084257538194,1.0,1.0,5.125482406103424e-15,1.0,0.959418425497274
667,7,200,2,4,2,0.2,8,1.6202241057908011,1.0,1.0,5.125482406103424e-15,1.0,1.0
668,8,200,2,4,2,0.2,8,1.4175599853939147,1.0,1.0,5.125482406103424e-15,1.0,1.0
669,9,200,2,4,2,0.2,8,2.0270139371674567,0.5800784790335457,0.5211995620020803,5.125482406103424e-15,0.47060880318336407,0.05128869668784901
670,0,200,3,3,3,0.2,6,1.581167042001768,0.6122028972672034,0.8021793617489323,0.1881756190871135,0.5525083702254999,0.6308283335062754
671,1,200,3,3,3,0.2,6,1.4502270871618128,0.7329727877525031,0.8716228261512277,0.3133218439280334,0.852080081348394,0.8716228261512277
672,2,200,3,3,3,0.2,6,1.462234346111394,0.7053933308607496,0.7277450173665659,0.0857548508882734,0.742397535668932,5.335923557912009e-16
673,3,200,3,3,3,0.2,6,1.1739123725934641,1.0,0.9760906223225926,0.5803773860229833,0.9760906223225926,0.9760906223225926
674,4,200,3,3,3,0.2,6,1.3684174959027167,1.0,0.9761245940047494,0.4945417276003767,1.0,0.9761245940047494
675,5,200,3,3,3,0.2,6,1.1207126320020506,0.7054809402941825,0.7499628171355325,0.4452668875660116,0.7085075196382578,0.6094656217450094
676,6,200,3,3,3,0.2,6,1.3391041820068028,0.9522795411226194,0.9347970423503088,0.4336910122923124,0.9022817837388472,0.934797042350309
677,7,200,3,3,3,0.2,6,1.4693283802026758,1.0,0.9522795411226194,0.4336910122923124,0.9761245940047494,0.9522795411226196
678,8,200,3,3,3,0.2,6,1.0693341690335487,0.9761257250505262,0.9435010514990884,0.5576079418699232,0.9175379190667902,0.8768659090410891
679,9,200,3,3,3,0.2,6,1.3486077776034264,0.7329727877525031,0.710968720492119,0.3690335749794077,0.7061242651075977,0.6871902236640413
680,0,300,2,2,2,0.2,4,1.2450126481010986,0.005039144326996285,0.2982423040824403,0.2171321061534727,0.29960316991764846,0.0
681,1,300,2,2,2,0.2,4,0.8967021497563532,0.9710245035703121,0.9487296732702047,0.6185137696066513,0.9487296732702047,0.9570384404822789
682,2,300,2,2,2,0.2,4,1.1755915416033251,0.721544181528068,0.5852876796284338,0.402353477532961,0.5451639969263745,0.7576002324542637
683,3,300,2,2,2,0.2,4,1.1603153099970938,0.5835779357150024,0.5662626049187967,0.3316010842889338,0.48355908729430247,0.5862980371418021
684,4,300,2,2,2,0.2,4,1.256346640258069,0.0,0.3325209343628719,0.19830544750692036,0.26816174550438,0.0
685,5,300,2,2,2,0.2,4,1.2343688019139074,-0.002182257908773975,0.01789376145149523,0.15280506680133085,0.05243857602016795,0.02601212941508564
686,6,300,2,2,2,0.2,4,1.2154597966965686,0.6150584270132609,0.5585973807997013,0.37991517199114677,0.46525416147883236,0.0
687,7,300,2,2,2,0.2,4,1.215133498082965,0.6894246859793954,0.5941927160302866,0.37374011444272515,0.46525416147883236,0.10031788091477023
688,8,300,2,2,2,0.2,4,1.224472362039243,0.8482554258646036,0.7280401604194966,0.47188117814546265,0.6099574032387208,0.7182575119327452
689,9,300,2,2,2,0.2,4,0.8694318110503335,1.0,0.9710245035703119,0.5776456682149318,0.9710245035703121,1.0
690,0,200,2,4,2,0.2,8,1.958564790620158,0.7123645529599807,0.6580381333028378,5.125482406103424e-15,0.6175661395466264,0.08234722227771363
691,1,200,2,4,2,0.2,8,1.911597167185123,0.9288666847637899,0.8341601851561757,5.125482406103424e-15,0.8552428154830716,0.877761889219493
692,2,200,2,4,2,0.2,8,1.936894896150107,0.7436160336448759,0.7601512023619559,5.125482406103424e-15,0.6975435842891452,0.7773793411625972
693,3,200,2,4,2,0.2,8,1.792342387815483,0.959418425497274,0.8552428154830716,5.125482406103424e-15,0.795383166441012,0.8552428154830716
694,4,200,2,4,2,0.2,8,1.715709370349664,1.0,0.959418425497274,5.125482406103424e-15,0.959418425497274,0.9155991329436164
695,5,200,2,4,2,0.2,8,1.4582177167835066,1.0,1.0,5.125482406103424e-15,1.0,0.875355421397948
696,6,200,2,4,2,0.2,8,1.4309084257538194,1.0,1.0,5.125482406103424e-15,1.0,0.959418425497274
697,7,200,2,4,2,0.2,8,1.6202241057908011,1.0,1.0,5.125482406103424e-15,1.0,1.0
698,8,200,2,4,2,0.2,8,1.4175599853939147,1.0,1.0,5.125482406103424e-15,1.0,1.0
699,9,200,2,4,2,0.2,8,2.0270139371674567,0.5800784790335457,0.5211995620020803,5.125482406103424e-15,0.47060880318336407,0.05128869668784901
700,0,200,3,4,3,0.2,8,1.7014373531468479,0.6976076466932457,0.919406313933639,5.335923557912009e-16,0.9017721786149517,0.7304096819065697
701,1,200,3,4,3,0.2,8,1.7345163371265744,0.655542744701559,0.9197109082875587,5.335923557912009e-16,0.8737615842032376,0.9085581890572503
702,2,200,3,4,3,0.2,8,1.9566146628952559,0.5938058464184098,0.6528947744293915,5.335923557912009e-16,0.6216862743317457,0.5114693475067007
703,3,200,3,4,3,0.2,8,1.7890598686382588,0.7304096819065697,0.9346264360417371,5.335923557912009e-16,0.9760906223225926,0.943400986234128
704,4,200,3,4,3,0.2,8,1.64513046299301,0.7329727877525031,0.8430692897014438,5.335923557912009e-16,0.906049844218634,0.9586173109429011
705,5,200,3,4,3,0.2,8,1.6068402095414658,0.7329727877525031,0.9347970423503088,5.335923557912009e-16,0.9586136658718948,0.9090640993122617
706,6,200,3,4,3,0.2,8,1.313604440919015,0.7329727877525031,0.8027714076073377,0.15546279331088247,0.7981490629479433,0.68219562395645
707,7,200,3,4,3,0.2,8,1.6425000185397807,0.7329727877525031,0.906049844218634,5.335923557912009e-16,0.906049844218634,0.9242232057946617
708,8,200,3,4,3,0.2,8,1.6151078156997891,0.7054809402941825,0.741326150573729,5.335923557912009e-16,0.650528105807192,0.5203206686931567
709,9,200,3,4,3,0.2,8,1.9017635223368916,0.6727507181933011,0.8780527397947591,5.335923557912009e-16,0.8580777492967672,0.5770957161982161
710,0,100,2,4,2,0.2,8,1.9623569075787994,0.806544631545166,0.6272831386244587,-1.2813706015258949e-15,0.6413695420697776,-1.2813706015258949e-15
711,1,100,2,4,2,0.2,8,1.863424395291513,1.0,0.9286022516535728,-1.2813706015258949e-15,1.0,0.8010217961835845
712,2,100,2,4,2,0.2,8,1.9349753338135602,0.8773072618436142,0.9286022516535728,-1.2813706015258949e-15,0.7946207065282215,0.15118885890166348
713,3,100,2,4,2,0.2,8,1.8678449444467347,0.9286022516535728,0.8335429056980594,-1.2813706015258949e-15,0.9286022516535728,0.8773072618436142
714,4,100,2,4,2,0.2,8,1.777366430980115,1.0,1.0,-1.2813706015258949e-15,1.0,0.8436992254702282
715,5,100,2,4,2,0.2,8,1.4635005271802117,1.0,1.0,-1.2813706015258949e-15,1.0,1.0
716,6,100,2,4,2,0.2,8,1.4240178025819281,1.0,1.0,-1.2813706015258949e-15,1.0,1.0
717,7,100,2,4,2,0.2,8,1.6135747433595922,1.0,1.0,-1.2813706015258949e-15,1.0,0.9072852266134607
718,8,100,2,4,2,0.2,8,1.433132907318465,1.0,1.0,-1.2813706015258949e-15,1.0,0.9652638115020862
719,9,100,2,4,2,0.2,8,2.011559159956684,0.5948536586032955,0.61612165978259,-1.2813706015258949e-15,0.3683182771815126,0.12487333788051697
720,0,200,2,4,2,0.2,8,1.958564790620158,0.7123645529599807,0.6580381333028378,5.125482406103424e-15,0.6175661395466264,0.08234722227771363
721,1,200,2,4,2,0.2,8,1.911597167185123,0.9288666847637899,0.8341601851561757,5.125482406103424e-15,0.8552428154830716,0.877761889219493
722,2,200,2,4,2,0.2,8,1.936894896150107,0.7436160336448759,0.7601512023619559,5.125482406103424e-15,0.6975435842891452,0.7773793411625972
723,3,200,2,4,2,0.2,8,1.792342387815483,0.959418425497274,0.8552428154830716,5.125482406103424e-15,0.795383166441012,0.8552428154830716
724,4,200,2,4,2,0.2,8,1.715709370349664,1.0,0.959418425497274,5.125482406103424e-15,0.959418425497274,0.9155991329436164
725,5,200,2,4,2,0.2,8,1.4582177167835066,1.0,1.0,5.125482406103424e-15,1.0,0.875355421397948
726,6,200,2,4,2,0.2,8,1.4309084257538194,1.0,1.0,5.125482406103424e-15,1.0,0.959418425497274
727,7,200,2,4,2,0.2,8,1.6202241057908011,1.0,1.0,5.125482406103424e-15,1.0,1.0
728,8,200,2,4,2,0.2,8,1.4175599853939147,1.0,1.0,5.125482406103424e-15,1.0,1.0
729,9,200,2,4,2,0.2,8,2.0270139371674567,0.5800784790335457,0.5211995620020803,5.125482406103424e-15,0.47060880318336407,0.05128869668784901
730,0,200,2,3,2,0.2,6,1.6957455516590527,0.6427148625187991,0.5321231695308665,5.125482406103424e-15,0.009454386687380188,0.052778071581027895
731,1,200,2,3,2,0.2,6,1.5810689788361847,0.8617408358427062,0.7123645529599807,0.09305046858694643,0.795383166441012,0.7960705942081135
732,2,200,2,3,2,0.2,6,1.5950726471697687,0.7773793411625972,0.7203457588647183,0.044878777142181116,0.6975435842891452,0.7849050944724709
733,3,200,2,3,2,0.2,6,1.639767278259879,0.959418425497274,0.6693035184164566,0.044878777142181116,0.8341601851561757,0.685713223029765
734,4,200,2,3,2,0.2,6,1.414603406550151,0.959418425497274,0.8552428154830716,0.12319338852950006,0.9288666847637899,0.8552428154830716
735,5,200,2,3,2,0.2,6,1.0573849960381776,1.0,1.0,0.34259561181725606,1.0,0.9424513661877713
736,6,200,2,3,2,0.2,6,1.310464913355437,1.0,0.877761889219493,0.2322279605086381,1.0,0.9288666847637899
737,7,200,2,3,2,0.2,6,1.58216385911352,1.0,0.7436160336448759,5.125482406103424e-15,0.877761889219493,0.877761889219493
738,8,200,2,3,2,0.2,6,0.9279138990628192,1.0,1.0,0.4615743692843257,1.0,1.0
739,9,200,2,3,2,0.2,6,1.5233448738721374,0.6427148625187991,0.6299432361608374,5.125482406103424e-15,0.6427148625187992,0.7554236524156579
740,0,200,2,3,2,0.2,6,1.6957455516590527,0.6427148625187991,0.5321231695308665,5.125482406103424e-15,0.009454386687380188,0.052778071581027895
741,1,200,2,3,2,0.2,6,1.5810689788361847,0.8617408358427062,0.7123645529599807,0.09305046858694643,0.795383166441012,0.7960705942081135
742,2,200,2,3,2,0.2,6,1.5950726471697687,0.7773793411625972,0.7203457588647183,0.044878777142181116,0.6975435842891452,0.7849050944724709
743,3,200,2,3,2,0.2,6,1.639767278259879,0.959418425497274,0.6693035184164566,0.044878777142181116,0.8341601851561757,0.685713223029765
744,4,200,2,3,2,0.2,6,1.414603406550151,0.959418425497274,0.8552428154830716,0.12319338852950006,0.9288666847637899,0.8552428154830716
745,5,200,2,3,2,0.2,6,1.0573849960381776,1.0,1.0,0.34259561181725606,1.0,0.9424513661877713
746,6,200,2,3,2,0.2,6,1.310464913355437,1.0,0.877761889219493,0.2322279605086381,1.0,0.9288666847637899
747,7,200,2,3,2,0.2,6,1.58216385911352,1.0,0.7436160336448759,5.125482406103424e-15,0.877761889219493,0.877761889219493
748,8,200,2,3,2,0.2,6,0.9279138990628192,1.0,1.0,0.4615743692843257,1.0,1.0
749,9,200,2,3,2,0.2,6,1.5233448738721374,0.6427148625187991,0.6299432361608374,5.125482406103424e-15,0.6427148625187992,0.7554236524156579
750,0,200,3,2,3,0.2,4,1.2152597175121014,0.3388615310359182,0.45197248707191157,0.21929992247624797,0.2920606083849109,0.19145145660938884
751,1,200,3,2,3,0.2,4,0.8241399538537642,0.7329727877525031,0.6888034730374331,0.5001734887366114,0.6936272582240152,0.673298237691069
752,2,200,3,2,3,0.2,4,1.1481697145255523,0.6020602357902254,0.5158344503346214,0.3272675197456803,0.08843925061846389,0.46342835602463467
753,3,200,3,2,3,0.2,4,1.1187329251697669,0.779090891782746,0.7150526661064135,0.5381049205663297,0.5737437349769924,0.5045418748164017
754,4,200,3,2,3,0.2,4,1.1148233498157458,0.6508436976254852,0.6767039857122237,0.39625430456128713,0.41957849665614705,0.5861689673222701
755,5,200,3,2,3,0.2,4,1.1003137003501196,0.5621717368754634,0.4784049027414715,0.3911569720001229,0.38921092387829964,0.5510077584231134
756,6,200,3,2,3,0.2,4,0.8905872677388069,0.9196271526326792,0.8821806850433278,0.5324711426152829,0.8109416226486751,0.7304096819065697
757,7,200,3,2,3,0.2,4,1.0727125572360692,0.8500352273296983,0.5333948517978673,0.4739148504657394,0.5994123184910378,0.5577519218852792
758,8,200,3,2,3,0.2,4,0.7990410878522516,0.9760906223225926,0.9760906223225926,0.7681409387671149,0.9585464220145746,0.9585464220145746
759,9,200,3,2,3,0.2,4,0.9883893290227944,0.6698119400054136,0.7656119958154979,0.5095562507730399,0.7712985000014049,0.7939736704133391
760,0,200,3,2,3,0.2,4,1.2152597175121014,0.3388615310359182,0.45197248707191157,0.21929992247624797,0.2920606083849109,0.19145145660938884
761,1,200,3,2,3,0.2,4,0.8241399538537642,0.7329727877525031,0.6888034730374331,0.5001734887366114,0.6936272582240152,0.673298237691069
762,2,200,3,2,3,0.2,4,1.1481697145255523,0.6020602357902254,0.5158344503346214,0.3272675197456803,0.08843925061846389,0.46342835602463467
763,3,200,3,2,3,0.2,4,1.1187329251697669,0.779090891782746,0.7150526661064135,0.5381049205663297,0.5737437349769924,0.5045418748164017
764,4,200,3,2,3,0.2,4,1.1148233498157458,0.6508436976254852,0.6767039857122237,0.39625430456128713,0.41957849665614705,0.5861689673222701
765,5,200,3,2,3,0.2,4,1.1003137003501196,0.5621717368754634,0.4784049027414715,0.3911569720001229,0.38921092387829964,0.5510077584231134
766,6,200,3,2,3,0.2,4,0.8905872677388069,0.9196271526326792,0.8821806850433278,0.5324711426152829,0.8109416226486751,0.7304096819065697
767,7,200,3,2,3,0.2,4,1.0727125572360692,0.8500352273296983,0.5333948517978673,0.4739148504657394,0.5994123184910378,0.5577519218852792
768,8,200,3,2,3,0.2,4,0.7990410878522516,0.9760906223225926,0.9760906223225926,0.7681409387671149,0.9585464220145746,0.9585464220145746
769,9,200,3,2,3,0.2,4,0.9883893290227944,0.6698119400054136,0.7656119958154979,0.5095562507730399,0.7712985000014049,0.7939736704133391
770,0,200,5,2,5,0.2,4,1.1064577955084776,-5.518562802815745e-16,0.6665635958517686,0.4351799716404335,0.48423518928989107,0.36836873943177556
771,1,200,5,2,5,0.2,4,1.0802951056946002,0.4438240452346498,0.5569406608860114,0.5097091392342347,0.5759712871873636,0.4365496190702766
772,2,200,5,2,5,0.2,4,1.2404506415666987,0.27250023031844234,0.5433278688766279,0.43601953361932516,0.5277460025573645,-5.518562802815745e-16
773,3,200,5,2,5,0.2,4,1.0721514220366826,0.4427196286285631,0.7225062297371249,0.6046878307794884,0.6793258440978933,0.5346913952577287
774,4,200,5,2,5,0.2,4,1.145884382763418,0.5860407900945446,0.7921417953119732,0.6106410098529392,0.7633205052767738,0.772379166005667
775,5,200,5,2,5,0.2,4,1.0538196799084842,0.5860407900945446,0.788721654542661,0.5928537398286617,0.718216429513724,0.7209691226059601
776,6,200,5,2,5,0.2,4,1.1464019142780264,0.6400373950386758,0.7487430172554848,0.6283387925648181,0.7693875957805658,0.46301152326150546
777,7,200,5,2,5,0.2,4,1.3360999694535785,0.39996056686209475,0.8591792335991741,0.6681977907182718,0.802730525551256,0.6537897980180706
778,8,200,5,2,5,0.2,4,1.152645930817653,0.5425561147540909,0.77606566770879,0.6507031755183874,0.7919809175875632,-5.518562802815745e-16
779,9,200,5,2,5,0.2,4,1.1816296537068256,0.4067365102797848,0.5543338008140263,0.4162618526533915,0.5452630135654273,0.3534197378465178
780,0,300,3,2,3,0.2,4,1.2217091773830286,0.2979285278893162,0.4133528439611406,0.26204630097544146,0.28829624946148924,0.0
781,1,300,3,2,3,0.2,4,0.85272651603279,0.73264510239527,0.6878232236884928,0.6017387675461848,0.7161647078832218,0.6928636563922408
782,2,300,3,2,3,0.2,4,1.1807271629985228,0.5619503311700199,0.4726077236890134,0.39400056781713877,0.482133240257453,0.49994751398756154
783,3,300,3,2,3,0.2,4,1.0770060996310504,0.8100719921439995,0.74834839385381,0.39123999707956597,0.6161705498587534,0.6155780886722996
784,4,300,3,2,3,0.2,4,1.1235536082989053,0.5974077032231934,0.695189932362157,0.43291544021279216,0.45381336240437514,0.5862759447308328
785,5,300,3,2,3,0.2,4,1.061447444208924,0.5974077032231931,0.5404301930837276,0.35976693555760525,0.4619628027315759,0.6012578736229006
786,6,300,3,2,3,0.2,4,0.8799346320794611,0.941704690585828,0.9062864132174492,0.566970870673794,0.8328803608558085,0.73264510239527
787,7,300,3,2,3,0.2,4,1.0706552726140879,0.9049435727228752,0.6475714987171194,0.6850486092318072,0.631332827251904,0.5657947594089295
788,8,300,3,2,3,0.2,4,0.8161923004011556,1.0,0.9700074953683859,0.8390759194697133,0.928821019782993,0.9062911030299676
789,9,300,3,2,3,0.2,4,0.975183335091855,0.5881535540820374,0.693008502812299,0.5367061624120599,0.649956234937389,0.7155672667678534
790,0,400,4,3,4,0.2,6,1.7125814965322719,2.913499432738648e-28,0.7983773396539183,0.3823214129770784,0.7504950295566706,2.913499432738648e-28
791,1,400,4,3,4,0.2,6,1.867865542938888,0.4956027454519053,0.8566614473584535,0.48696104646915245,0.8500531738262493,0.43248424703234395
792,2,400,4,3,4,0.2,6,1.719369484821832,0.5029546605781672,0.6720155214462267,0.4097781791442581,0.6904083755678534,0.060649442483666306
793,3,400,4,3,4,0.2,6,1.8099938044065045,0.9483090966499048,0.9256259479440916,0.579295459848344,0.9434299935607927,2.913499432738648e-28
794,4,400,4,3,4,0.2,6,1.736314586863678,0.8562454901023552,0.8864741909511534,0.6538884860185147,0.8657236450847545,0.8562454901023552
795,5,400,4,3,4,0.2,6,1.7302022139660864,0.9576643144888594,0.9535694034723259,0.6188130331764484,0.9433381519486802,0.5115829348088469
796,6,400,4,3,4,0.2,6,1.617921525264511,0.5540575251816551,0.7600704019489989,0.44221746372575577,0.7395474114994016,0.7331980054954207
797,7,400,4,3,4,0.2,6,1.9486373010447875,0.934092212381969,0.9229561210732694,0.5780494194583149,0.8851734555134857,0.5755107256477018
798,8,400,4,3,4,0.2,6,1.5325515096906583,0.5631061983840668,0.735757070414425,0.5562912824947989,0.7627751541422721,0.5115829348088469
799,9,400,4,3,4,0.2,6,1.8604585791875272,2.913499432738648e-28,0.8910943281799519,0.4900595015552091,0.8758714378927962,2.913499432738648e-28
800,0,200,3,2,3,0.2,4,1.2152597175121014,0.3388615310359182,0.45197248707191157,0.21929992247624797,0.2920606083849109,0.19145145660938884
801,1,200,3,2,3,0.2,4,0.8241399538537642,0.7329727877525031,0.6888034730374331,0.5001734887366114,0.6936272582240152,0.673298237691069
802,2,200,3,2,3,0.2,4,1.1481697145255523,0.6020602357902254,0.5158344503346214,0.3272675197456803,0.08843925061846389,0.46342835602463467
803,3,200,3,2,3,0.2,4,1.1187329251697669,0.779090891782746,0.7150526661064135,0.5381049205663297,0.5737437349769924,0.5045418748164017
804,4,200,3,2,3,0.2,4,1.1148233498157458,0.6508436976254852,0.6767039857122237,0.39625430456128713,0.41957849665614705,0.5861689673222701
805,5,200,3,2,3,0.2,4,1.1003137003501196,0.5621717368754634,0.4784049027414715,0.3911569720001229,0.38921092387829964,0.5510077584231134
806,6,200,3,2,3,0.2,4,0.8905872677388069,0.9196271526326792,0.8821806850433278,0.5324711426152829,0.8109416226486751,0.7304096819065697
807,7,200,3,2,3,0.2,4,1.0727125572360692,0.8500352273296983,0.5333948517978673,0.4739148504657394,0.5994123184910378,0.5577519218852792
808,8,200,3,2,3,0.2,4,0.7990410878522516,0.9760906223225926,0.9760906223225926,0.7681409387671149,0.9585464220145746,0.9585464220145746
809,9,200,3,2,3,0.2,4,0.9883893290227944,0.6698119400054136,0.7656119958154979,0.5095562507730399,0.7712985000014049,0.7939736704133391
810,0,200,3,2,3,0.2,4,1.2152597175121014,0.3388615310359182,0.45197248707191157,0.21929992247624797,0.2920606083849109,0.19145145660938884
811,1,200,3,2,3,0.2,4,0.8241399538537642,0.7329727877525031,0.6888034730374331,0.5001734887366114,0.6936272582240152,0.673298237691069
812,2,200,3,2,3,0.2,4,1.1481697145255523,0.6020602357902254,0.5158344503346214,0.3272675197456803,0.08843925061846389,0.46342835602463467
813,3,200,3,2,3,0.2,4,1.1187329251697669,0.779090891782746,0.7150526661064135,0.5381049205663297,0.5737437349769924,0.5045418748164017
814,4,200,3,2,3,0.2,4,1.1148233498157458,0.6508436976254852,0.6767039857122237,0.39625430456128713,0.41957849665614705,0.5861689673222701
815,5,200,3,2,3,0.2,4,1.1003137003501196,0.5621717368754634,0.4784049027414715,0.3911569720001229,0.38921092387829964,0.5510077584231134
816,6,200,3,2,3,0.2,4,0.8905872677388069,0.9196271526326792,0.8821806850433278,0.5324711426152829,0.8109416226486751,0.7304096819065697
817,7,200,3,2,3,0.2,4,1.0727125572360692,0.8500352273296983,0.5333948517978673,0.4739148504657394,0.5994123184910378,0.5577519218852792
818,8,200,3,2,3,0.2,4,0.7990410878522516,0.9760906223225926,0.9760906223225926,0.7681409387671149,0.9585464220145746,0.9585464220145746
819,9,200,3,2,3,0.2,4,0.9883893290227944,0.6698119400054136,0.7656119958154979,0.5095562507730399,0.7712985000014049,0.7939736704133391
820,0,400,3,3,3,0.2,6,1.593310790189609,0.5973302877118053,0.7575104655474266,0.37456361147460654,0.486662225344193,0.5727930792607538
821,1,400,3,3,3,0.2,6,1.461660753820317,0.7337498419830641,0.8145165749807314,0.48964536870886927,0.7955235636991962,0.6905667572522225
822,2,400,3,3,3,0.2,6,1.4745464516405022,0.7180077671350785,0.6735215455631728,0.4023007461358576,0.7198112353953977,0.6584937601486316
823,3,400,3,3,3,0.2,6,1.1584823438410925,1.0,1.0,0.5813264156251731,1.0,1.0
824,4,400,3,3,3,0.2,6,1.4105208975041625,0.9628059108273578,0.943477945016706,0.5529035226452852,0.9596278210345899,0.943477945016706
825,5,400,3,3,3,0.2,6,1.1668399472418165,0.7062934546100211,0.7693281093369057,0.5742565463920973,0.8119935489411297,0.5699713059766733
826,6,400,3,3,3,0.2,6,1.352463546705082,0.9536838543253717,0.9259983191000044,0.6161829013458517,0.9259983191000046,0.9259983191000044
827,7,400,3,3,3,0.2,6,1.4427143728971075,0.9865340625762493,0.9433917064214072,0.5529673298894239,0.9627693593595706,0.9627693593595706
828,8,400,3,3,3,0.2,6,1.0701494115503078,0.9628059108273578,0.9168582723637172,0.6277099667827107,0.9105655409319005,0.9536838543253717
829,9,400,3,3,3,0.2,6,1.3626948985839056,0.7337498419830641,0.761173166746764,0.4131206983077659,0.7578051724531311,0.7180077671350785
830,0,200,4,4,4,0.2,8,1.991920544167517,6.406853007629105e-16,1.0,0.23438409958875506,1.0,0.8553184449485286
831,1,200,4,4,4,0.2,8,2.25569882515179,0.6089344014442799,0.8622039500387735,0.23392647820500684,0.8208659639366536,6.406853007629105e-16
832,2,200,4,4,4,0.2,8,1.8937554312857157,0.6234009047207206,0.7730925582668475,6.406853007629105e-16,0.7147516187485744,6.406853007629105e-16
833,3,200,4,4,4,0.2,8,2.1200140477099634,6.406853007629105e-16,0.981984367776939,0.17567462119807276,0.9312990791424058,6.406853007629105e-16
834,4,200,4,4,4,0.2,8,2.2224836248480937,1.0,1.0,0.43521804545499904,1.0,0.5738166982697617
835,5,200,4,4,4,0.2,8,2.0784413839064513,0.6642135283576875,0.981984367776939,0.23392647820500684,0.9394124733235445,0.6642135283576875
836,6,200,4,4,4,0.2,8,2.044238475938047,0.5738166982697617,0.7910127129149972,0.20588512405333498,0.6489288012296527,0.552525959247421
837,7,200,4,4,4,0.2,8,2.2633424577670995,6.406853007629105e-16,0.9819843677769393,0.24401037615007215,1.0,0.5738166982697617
838,8,200,4,4,4,0.2,8,1.921157926779676,0.4865415937659187,0.6927902599252753,0.06402745344489637,0.5681640279998051,0.4188959612045951
839,9,200,4,4,4,0.2,8,2.028188590953142,6.406853007629105e-16,1.0,0.2967027024489604,1.0,0.8365019539956551
840,0,400,3,2,3,0.2,4,1.2367756920816892,0.2807405022011373,0.3718205227489863,0.31216178796158833,0.3006487235397708,1.075251046365961e-15
841,1,400,3,2,3,0.2,4,0.8639925038678047,0.7337498419830641,0.7015383968420762,0.6311010591846595,0.7168774786434065,0.6897337832414124
842,2,400,3,2,3,0.2,4,1.1605424023758304,0.5419627475486556,0.4709203303180617,0.4067527481954623,0.2765021428694374,0.5057683618130796
843,3,400,3,2,3,0.2,4,1.067914967096857,0.8400780809564347,0.7946071032005774,0.4791214613486131,0.6943879584032814,0.5865380358148408
844,4,400,3,2,3,0.2,4,1.1044347113516806,0.6238996845001762,0.7244451586623695,0.43705435016484007,0.49765079940367785,0.6059327362354324
845,5,400,3,2,3,0.2,4,1.093009738134369,0.542499079930556,0.5157094231202747,0.4087861684597297,0.3012411846226509,0.5321115443229875
846,6,400,3,2,3,0.2,4,0.862659829180378,0.9318656584545414,0.9301820002284752,0.6359907397331634,0.8984236451831736,0.910330224388718
847,7,400,3,2,3,0.2,4,1.089722793093573,0.9390746150216988,0.5357187590649581,0.5218618233831795,0.5976613840504014,0.5632846999441491
848,8,400,3,2,3,0.2,4,0.8007289825454911,1.0,0.9671088352591709,0.9148730250905976,0.909995364954813,0.9437157873726871
849,9,400,3,2,3,0.2,4,0.9790907073560057,0.544424094897461,0.6747365384732706,0.49075621498325184,0.6165490331817052,0.7202134365525763
850,0,200,3,3,3,0.2,6,1.581167042001768,0.6122028972672034,0.8021793617489323,0.1881756190871135,0.5525083702254999,0.6308283335062754
851,1,200,3,3,3,0.2,6,1.4502270871618128,0.7329727877525031,0.8716228261512277,0.3133218439280334,0.852080081348394,0.8716228261512277
852,2,200,3,3,3,0.2,6,1.462234346111394,0.7053933308607496,0.7277450173665659,0.0857548508882734,0.742397535668932,5.335923557912009e-16
853,3,200,3,3,3,0.2,6,1.1739123725934641,1.0,0.9760906223225926,0.5803773860229833,0.9760906223225926,0.9760906223225926
854,4,200,3,3,3,0.2,6,1.3684174959027167,1.0,0.9761245940047494,0.4945417276003767,1.0,0.9761245940047494
855,5,200,3,3,3,0.2,6,1.1207126320020506,0.7054809402941825,0.7499628171355325,0.4452668875660116,0.7085075196382578,0.6094656217450094
856,6,200,3,3,3,0.2,6,1.3391041820068028,0.9522795411226194,0.9347970423503088,0.4336910122923124,0.9022817837388472,0.934797042350309
857,7,200,3,3,3,0.2,6,1.4693283802026758,1.0,0.9522795411226194,0.4336910122923124,0.9761245940047494,0.9522795411226196
858,8,200,3,3,3,0.2,6,1.0693341690335487,0.9761257250505262,0.9435010514990884,0.5576079418699232,0.9175379190667902,0.8768659090410891
859,9,200,3,3,3,0.2,6,1.3486077776034264,0.7329727877525031,0.710968720492119,0.3690335749794077,0.7061242651075977,0.6871902236640413
860,0,300,2,5,2,0.2,10,2.129713275690713,0.9487296732702047,0.9487296732702047,0.0,0.9710245035703121,0.908916597910734
861,1,300,2,5,2,0.2,10,1.8296283231628312,1.0,1.0,0.0,1.0,0.9426095531866413
862,2,300,2,5,2,0.2,10,2.295916358417064,0.4592910964843314,0.5427423638782602,0.0,0.41381374054971887,0.12632191325940895
863,3,300,2,5,2,0.2,10,1.773755239535091,1.0,0.9710245035703121,0.0,1.0,1.0
864,4,300,2,5,2,0.2,10,1.284891306509358,1.0,1.0,0.0,1.0,0.9360123601193194
865,5,300,2,5,2,0.2,10,1.8177965097330517,1.0,0.928953508653138,0.0,0.9710245035703119,0.8943146128730972
