,step,n_samples,jitter,k,eps,min_pts,bandwidth,ROCK,K_MEANS,DBSCAN,SPECTRAL,MEAN_SHIFT
575,5,1000,0.13,2,0.2,4,1.2394284280456995,0.8767178033486016,0.3926373653603938,0.0006242656347376651,0.431297935295221,0.442158812943038
576,6,1000,0.13,2,0.2,4,1.2446456948805769,0.9398867303090874,0.3652439128773135,0.00032487330531500173,0.4153536424837258,0.4206651186769203
577,7,1000,0.13,2,0.2,4,1.248316159442939,0.9631027847276507,0.3652800510668081,-0.001268146220545197,0.42328997355389686,0.4343067314409131
578,8,1000,0.13,2,0.2,4,1.240433298285262,0.5236684118540859,0.3748945809222762,-0.0012774079551192568,0.4312821111119288,0.44217534771494277
579,9,1000,0.13,2,0.2,4,1.2528798453937329,0.7519484186850302,0.37759443713117113,0.0008039754190271663,0.41799935441351505,0.42605814533518543
580,0,900,0.16,2,0.2,4,1.2412893982741364,0.8842072775476547,0.39530130944921704,0.009435610413934299,0.43016167216992296,0.43605092448763
581,1,900,0.16,2,0.2,4,1.2578274765438664,0.8182659079637564,0.373533480648366,-0.00016272027491955437,0.40965780140979036,0.4154566574667499
582,2,900,0.16,2,0.2,4,1.2491350456630121,0.7205743659022134,0.3520753494745329,-0.0007589410930466076,0.38967382023791713,0.3924594949818113
583,3,900,0.16,2,0.2,4,1.2544989365799402,0.6394188144893378,0.36815256118150175,-0.0013407084296788929,0.40965780140979036,0.4216155681994699
584,4,900,0.16,2,0.2,4,1.24529154397821,0.5474234856019885,0.35464504429986066,-0.0010775169845853036,0.39287688625017253,0.41858714810903874
585,5,900,0.16,2,0.2,4,1.2496753941454632,0.8285781510048519,0.37631830778435393,-0.001409201998346012,0.420269062290983,0.4403684764923118
586,6,900,0.16,2,0.2,4,1.2521312458055662,0.6551430013864773,0.37631830778435393,0.00524132042735294,0.4076188152034241,0.43008386014975497
587,7,900,0.16,2,0.2,4,1.2435201386813446,0.43757076138986356,0.3873017306099803,0.023311785105203695,0.4374924056126516,0.439577111365359
588,8,900,0.16,2,0.2,4,1.2430315588075127,0.5457421448439463,0.3628251827004089,0.00866467985256476,0.4148002095775771,0.42829485780462145
589,9,900,0.16,2,0.2,4,1.2506589478637928,0.840438312453414,0.38139978486027637,-0.0006926380405996111,0.4275412397485609,0.4392537065690264
590,0,1300,0.01,2,0.2,4,1.2456983845230647,0.23974677323715815,0.3898227004166038,1.0,0.4422544181733474,0.4422544181733474
591,1,1300,0.01,2,0.2,4,1.2453491341593985,0.20813754760580622,0.38217165202070424,1.0,0.44862853868287383,0.4464911971883311
592,2,1300,0.01,2,0.2,4,1.2460523616143613,0.23642693226246211,0.38599943429402006,1.0,0.4444060142337367,0.44227398386496025
593,3,1300,0.01,2,0.2,4,1.2460035676296812,0.20754988073964495,0.38603052914985564,1.0,0.4401546510699475,0.43804784904141025
594,4,1300,0.01,2,0.2,4,1.2462774925017635,0.20815943258051034,0.3878980007803064,1.0,0.4380670855069985,0.43596295168626886
595,5,1300,0.01,2,0.2,4,1.2455290262052463,0.21224299146000758,0.3879058351399364,1.0,0.44225441817334743,0.4422544181733474
596,6,1300,0.01,2,0.2,4,1.2457790040880246,0.23576628914616454,0.38983849550663047,1.0,0.4443764119886497,0.44227398386496025
597,7,1300,0.01,2,0.2,4,1.2465389586757012,0.21104339939166825,0.38407253525187296,1.0,0.448708855161069,0.44015465106994756
598,8,1300,0.01,2,0.2,4,1.2463676019816072,0.20968691115592414,0.3898227004166038,1.0,0.4443665459283069,0.44015465106994756
599,9,1300,0.01,2,0.2,4,1.2450678020302988,0.2387592026863576,0.38407253525187296,1.0,0.44865865209900474,0.44862853868287383
600,0,1000,0.15,2,0.2,4,1.249696970548751,0.8767178033486016,0.3902001341988634,0.0017670772103665603,0.44769033454898305,0.43942478329660783
601,1,1000,0.15,2,0.2,4,1.2543836611275345,0.6585325818711822,0.3510703603418879,-0.0009785008526257796,0.3980597686419301,0.4158737221996652
602,2,1000,0.15,2,0.2,4,1.2511085424521544,0.47772968611044536,0.37015218719712983,-0.001268146220545197,0.43832177340482703,0.45141492553415147
603,3,1000,0.15,2,0.2,4,1.249378623018796,0.9126498038812535,0.3855719342438648,0.00456912310253184,0.4287861036841957,0.4340824417110887
604,4,1000,0.15,2,0.2,4,1.2508611468296453,0.8879862609735325,0.35812411323898075,-0.0009366126266441279,0.3974517842549409,0.4181493744562734
605,5,1000,0.15,2,0.2,4,1.241583930450611,0.8105351830308478,0.3822856747739879,0.0004177313057923115,0.43401842313556116,0.4340184231355612
606,6,1000,0.15,2,0.2,4,1.2451068702227281,0.9083901585618882,0.3629893009096824,-5.508157038175295e-05,0.3972864187762047,0.41547235181916264
607,7,1000,0.15,2,0.2,4,1.2494913005601962,0.5778448212106998,0.36765867382640616,-0.0009785008526257796,0.41281573012701095,0.4344671529418257
608,8,1000,0.15,2,0.2,4,1.2415641937037418,0.864448659102813,0.36284616440108325,0.005225946753601366,0.42328997355389686,0.4312821111119288
609,9,1000,0.15,2,0.2,4,1.2544453273829637,0.9063926496273429,0.37249053911138613,-0.0012588224523557348,0.39984122510493536,0.41799935441351505
610,0,1000,0.15,2,0.2,4,1.249696970548751,0.8767178033486016,0.3902001341988634,0.0017670772103665603,0.44769033454898305,0.43942478329660783
611,1,1000,0.15,2,0.2,4,1.2543836611275345,0.6585325818711822,0.3510703603418879,-0.0009785008526257796,0.3980597686419301,0.4158737221996652
612,2,1000,0.15,2,0.2,4,1.2511085424521544,0.47772968611044536,0.37015218719712983,-0.001268146220545197,0.43832177340482703,0.45141492553415147
613,3,1000,0.15,2,0.2,4,1.249378623018796,0.9126498038812535,0.3855719342438648,0.00456912310253184,0.4287861036841957,0.4340824417110887
614,4,1000,0.15,2,0.2,4,1.2508611468296453,0.8879862609735325,0.35812411323898075,-0.0009366126266441279,0.3974517842549409,0.4181493744562734
615,5,1000,0.15,2,0.2,4,1.241583930450611,0.8105351830308478,0.3822856747739879,0.0004177313057923115,0.43401842313556116,0.4340184231355612
616,6,1000,0.15,2,0.2,4,1.2451068702227281,0.9083901585618882,0.3629893009096824,-5.508157038175295e-05,0.3972864187762047,0.41547235181916264
617,7,1000,0.15,2,0.2,4,1.2494913005601962,0.5778448212106998,0.36765867382640616,-0.0009785008526257796,0.41281573012701095,0.4344671529418257
618,8,1000,0.15,2,0.2,4,1.2415641937037418,0.864448659102813,0.36284616440108325,0.005225946753601366,0.42328997355389686,0.4312821111119288
619,9,1000,0.15,2,0.2,4,1.2544453273829637,0.9063926496273429,0.37249053911138613,-0.0012588224523557348,0.39984122510493536,0.41799935441351505
620,0,900,0.14,2,0.2,4,1.2414363725064848,0.9343895801342933,0.39536880650818995,0.006284052080780284,0.43321253300450174,0.4360907709255001
621,1,900,0.14,2,0.2,4,1.2562081581275601,0.9066000088758676,0.36571711050581374,0.001953995879704106,0.41575027044693885,0.4392537065690264
622,2,900,0.14,2,0.2,4,1.248297435224224,0.9053897494467431,0.3625308183075271,0.833780120502891,0.395267572887586,0.4066610058526682
623,3,900,0.14,2,0.2,4,1.25267062266657,0.8027131573571973,0.3679417223288137,-0.0006926380405996111,0.4069795641667864,0.4189964635265872
624,4,900,0.14,2,0.2,4,1.2453941893575873,0.5449976941598188,0.3572629361563307,-0.0008554337159553943,0.4099445302232282,0.41260874908988254
625,5,900,0.14,2,0.2,4,1.2480887410054742,0.4979630994387906,0.3734101903427039,-0.001526614007049251,0.4258186898839361,0.4461877411877522
626,6,900,0.14,2,0.2,4,1.2500230633653613,0.8851195971783873,0.3734101903427039,0.0042236496466758295,0.42206782045758484,0.4393951066108723
627,7,900,0.14,2,0.2,4,1.2414264985083534,0.47510477021770325,0.3983546441398355,0.014692295521118528,0.4407148025161464,0.4390922766410945
628,8,900,0.14,2,0.2,4,1.241886783148038,0.801514904392366,0.376693282971791,0.0008901650841172323,0.4243507587398749,0.43113789443412437
629,9,900,0.14,2,0.2,4,1.2495662521200943,0.8980242697942118,0.40102156755149526,0.0023844990067324852,0.4333505212063369,0.4361704969331337
630,0,1100,0.15,2,0.2,4,1.2413672330070715,0.5681746142503561,0.37647807187288373,-0.0005519450174640845,0.42096404585652014,0.4325660582792149
631,1,1100,0.15,2,0.2,4,1.2390512436945635,0.9085978127162496,0.37184512248228924,-0.0008573233936963731,0.4035910121648924,0.4347715044716974
632,2,1100,0.15,2,0.2,4,1.2463326174537983,0.8365725051294969,0.4082774405292123,0.000733109182143214,0.45234884406566767,0.4650990307869597
633,3,1100,0.15,2,0.2,4,1.2452129930220897,0.5092990877074859,0.4014446064179351,-0.001176469921533264,0.43992256109448613,0.4474889592441127
634,4,1100,0.15,2,0.2,4,1.251233397765234,0.8959400147584226,0.3632226637041487,-0.0007081698854230475,0.41537728640812877,0.4298519844853264
635,5,1100,0.15,2,0.2,4,1.2545012536599187,0.48743485397264535,0.37629024644336034,-0.001153001423199882,0.40830125430314784,0.4298519844853264
636,6,1100,0.15,2,0.2,4,1.252416468317563,0.8903215884214234,0.3830142848216218,0.00015973405147689713,0.4249994560571487,0.44475085047379515
637,7,1100,0.15,2,0.2,4,1.2443944219889824,0.44266684677899387,0.3537373115341052,0.8387850276429698,0.3960981435150976,0.40514102934538326
638,8,1100,0.15,2,0.2,4,1.240790807172259,0.594377097791147,0.370467643387163,-0.0005050986482303129,0.404881522515967,0.4278041357848411
639,9,1100,0.15,2,0.2,4,1.2447096015011148,0.43512167646719085,0.3944685141199331,-0.0012434586584577543,0.439827759806271,0.45736028649082183
640,0,1200,0.13,2,0.2,4,1.2565098879064982,0.6657910951434945,0.3838410858005466,0.003759653629211602,0.42005586253045457,0.4378506348022096
641,1,1200,0.13,2,0.2,4,1.246449827109397,0.9772697512162112,0.3753785144556434,0.9291144729056974,0.4221278553755369,0.4309266070791879
642,2,1200,0.13,2,0.2,4,1.2438894643407459,0.9193573330102279,0.3898758656482247,-0.0006521177422835745,0.4242220264538248,0.4445434141717871
643,3,1200,0.13,2,0.2,4,1.2465217508938697,0.9304284796148468,0.38407654545348335,0.00337272970843324,0.43771526902983526,0.43771526902983526
644,4,1200,0.13,2,0.2,4,1.246477723614739,0.5347383973404072,0.35742092861005165,0.00027105537270187926,0.4197935240596197,0.4197935240596197
645,5,1200,0.13,2,0.2,4,1.2441632746297047,0.7268159299702132,0.36233219771095765,-0.0012310047051678923,0.4166608813873444,0.43103634198502233
646,6,1200,0.13,2,0.2,4,1.244834496870858,0.9306684376612724,0.385643867687537,-0.0008269333343671295,0.4400831499842546,0.4492003941011643
647,7,1200,0.13,2,0.2,4,1.2450173948087753,0.49260123040826875,0.3939909763939297,0.9194781561203155,0.4286740351500988,0.43319359717948563
648,8,1200,0.13,2,0.2,4,1.2477982999756263,0.9160431091947248,0.3817322782770625,0.00027105537270187926,0.4310363419850222,0.44227203472325677
649,9,1200,0.13,2,0.2,4,1.2499394770439785,0.6317222248325373,0.3594084367689433,0.0011660452999950545,0.40889790985694563,0.41762062762880287
650,0,800,0.11,2,0.2,4,1.2460758705670227,0.9469281903347476,0.3835646438592439,0.9417628557107949,0.42544358435329016,0.42851521242412377
651,1,800,0.11,2,0.2,4,1.241117445399017,0.9554838148656344,0.37456878113190545,-0.0002846675781702957,0.4251537142731675,0.4319089407299145
652,2,800,0.11,2,0.2,4,1.2423720068983737,0.9680896184154518,0.374294507017842,0.936737381088208,0.4386428709838789,0.43869384997660243
653,3,800,0.11,2,0.2,4,1.2406046528923642,0.52632010306985,0.39913014298570276,-0.0002846675781702957,0.4455579717643269,0.44898692700956205
654,4,800,0.11,2,0.2,4,1.246577266037027,0.5749157077689443,0.37883835442396196,-0.0007461710814358326,0.4462937114955575,0.46346073020689665
655,5,800,0.11,2,0.2,4,1.2580363150136744,0.6682150994205588,0.36528639045758815,0.9811692192643855,0.4314813375230439,0.43006476813889466
656,6,800,0.11,2,0.2,4,1.2486998912975276,0.9368294324451674,0.37162031281562263,0.9684574485784798,0.4224201950253847,0.4258794888070339
657,7,800,0.11,2,0.2,4,1.2502814359038694,0.9135714872068132,0.3596236127551551,0.003158952140640966,0.43546141051537407,0.4320081933906553
658,8,800,0.11,2,0.2,4,1.2507898496085785,0.9310912210303373,0.35923755291133114,0.9404299345048786,0.4171226285309161,0.42299508964329485
659,9,800,0.11,2,0.2,4,1.234810214019587,0.503873925525504,0.36541835406151396,0.003158952140640966,0.42529857625866496,0.42858862296487343
660,0,1100,0.16,2,0.2,4,1.241923533167625,0.5151628318903881,0.37421551842081224,-0.0011878647475028084,0.41637350548051527,0.4352363826007744
661,1,1100,0.16,2,0.2,4,1.2393769001314154,0.8689358130164964,0.3696439773743062,0.0008147646318756729,0.40593822051350475,0.4202119599702177
662,2,1100,0.16,2,0.2,4,1.2471675234540025,0.7878740129178204,0.40830125430314784,0.0011452118584508958,0.4576510433860532,0.4676858432257309
663,3,1100,0.16,2,0.2,4,1.2456302398057348,0.8799924158258395,0.40154888759179314,0.000733109182143214,0.43269764581535364,0.452548303989105
664,4,1100,0.16,2,0.2,4,1.2518282460492913,0.8699802075793038,0.36102678042516506,-0.001176469921533264,0.40130568304539865,0.4298519844853264
665,5,1100,0.16,2,0.2,4,1.2554847183927866,0.47933233769353034,0.3631240004041611,0.0012209591134164739,0.4059736025542572,0.4249994560571487
666,6,1100,0.16,2,0.2,4,1.2537767411753842,0.8689358130164964,0.3829821094914564,-0.0009420029793610535,0.4274432165126339,0.4422809464799612
667,7,1100,0.16,2,0.2,4,1.2450315857483412,0.4241081324100134,0.35576520516395777,0.003695324355919488,0.38721122278142794,0.40219946365999054
668,8,1100,0.16,2,0.2,4,1.2415929339302532,0.49321789739285726,0.3727691906180241,-0.0012072970049070333,0.40020913697585864,0.4206125821031628
669,9,1100,0.16,2,0.2,4,1.245482987145329,0.8193567100234241,0.38555244899950797,-0.00040480765500736435,0.4422809464799612,0.4497840984417543
670,0,900,0.14,2,0.2,4,1.2414363725064848,0.9343895801342933,0.39536880650818995,0.006284052080780284,0.43321253300450174,0.4360907709255001
671,1,900,0.14,2,0.2,4,1.2562081581275601,0.9066000088758676,0.36571711050581374,0.001953995879704106,0.41575027044693885,0.4392537065690264
672,2,900,0.14,2,0.2,4,1.248297435224224,0.9053897494467431,0.3625308183075271,0.833780120502891,0.395267572887586,0.4066610058526682
673,3,900,0.14,2,0.2,4,1.25267062266657,0.8027131573571973,0.3679417223288137,-0.0006926380405996111,0.4069795641667864,0.4189964635265872
674,4,900,0.14,2,0.2,4,1.2453941893575873,0.5449976941598188,0.3572629361563307,-0.0008554337159553943,0.4099445302232282,0.41260874908988254
675,5,900,0.14,2,0.2,4,1.2480887410054742,0.4979630994387906,0.3734101903427039,-0.001526614007049251,0.4258186898839361,0.4461877411877522
676,6,900,0.14,2,0.2,4,1.2500230633653613,0.8851195971783873,0.3734101903427039,0.0042236496466758295,0.42206782045758484,0.4393951066108723
677,7,900,0.14,2,0.2,4,1.2414264985083534,0.47510477021770325,0.3983546441398355,0.014692295521118528,0.4407148025161464,0.4390922766410945
678,8,900,0.14,2,0.2,4,1.241886783148038,0.801514904392366,0.376693282971791,0.0008901650841172323,0.4243507587398749,0.43113789443412437
679,9,900,0.14,2,0.2,4,1.2495662521200943,0.8980242697942118,0.40102156755149526,0.0023844990067324852,0.4333505212063369,0.4361704969331337
680,0,1000,0.17,2,0.2,4,1.2513693921348552,0.8326047815334724,0.3954195367073888,0.0021141093331500877,0.442158812943038,0.44217534771494277
681,1,1000,0.17,2,0.2,4,1.2551548278466926,0.6528649962135161,0.3420922046535658,-0.0013169391417080154,0.38738206118215496,0.40241486646708113
682,2,1000,0.17,2,0.2,4,1.2529369608132168,0.5700363732442106,0.35824100881645565,-0.00025965355798729216,0.4361137815671813,0.4485041779135918
683,3,1000,0.17,2,0.2,4,1.251080802044085,0.45470235159133365,0.37615476680046606,0.02065042527721574,0.41841980610809115,0.4396211502021347
684,4,1000,0.17,2,0.2,4,1.2508555564212793,0.87603873477352,0.35812411323898075,-0.0012398061464975363,0.38730273509671675,0.40005015931306626
685,5,1000,0.17,2,0.2,4,1.2437275870234246,0.7357803901953657,0.36763433769932646,-0.0012108913347421383,0.4259806752624144,0.42862945979343875
686,6,1000,0.17,2,0.2,4,1.2459312699170324,0.8043673864846943,0.36057143977504824,0.004797181200154432,0.3972864187762047,0.4181493744562734
687,7,1000,0.17,2,0.2,4,1.251315502027579,0.5269575168693909,0.3704847125832871,0.004442442696462623,0.4101356107369837,0.42630633050832883
688,8,1000,0.17,2,0.2,4,1.2435966899745985,0.8157055381785813,0.351104369502994,-0.0004750415058500094,0.40005015931306626,0.4025556129635516
689,9,1000,0.17,2,0.2,4,1.2562486234509243,0.8181457363821131,0.3700538120026886,-0.0013362011926862476,0.3948046838672352,0.42084714101866216
690,0,600,0.08,2,0.2,4,1.2576246069925945,1.0,0.39362487692248554,1.0,0.44193509847719425,0.4557917761487547
691,1,600,0.08,2,0.2,4,1.2510565828068831,1.0,0.3730037033387442,0.9857207398601887,0.4238635106605339,0.4283288882535903
692,2,600,0.08,2,0.2,4,1.2376842426067647,0.5497985991192805,0.38113461694452283,0.9684986971237982,0.44193509847719425,0.44193509847719425
693,3,600,0.08,2,0.2,4,1.2504691285456115,0.983861298886216,0.39035406813623214,0.9801478647106868,0.43441028922553193,0.44705778632854004
694,4,600,0.08,2,0.2,4,1.2421089037814355,1.0,0.38527272559796927,0.9756273478771481,0.4558889861885128,0.451161021437418
695,5,600,0.08,2,0.2,4,1.2457120898703302,1.0,0.3988021869009099,0.9623652272518948,0.4557917761487547,0.4557917761487547
696,6,600,0.08,2,0.2,4,1.2460651749285165,0.556216451124872,0.38170907294867884,0.9919839635209492,0.451161021437418,0.46092889778151575
697,7,600,0.08,2,0.2,4,1.2525233710476407,0.5698855713772925,0.38117045228805163,0.9756273478771481,0.44188914604622065,0.44188914604622065
698,8,600,0.08,2,0.2,4,1.2458115603534123,0.5191449913635545,0.3771157982401431,0.9756273478771481,0.451161021437418,0.45111333116918295
699,9,600,0.08,2,0.2,4,1.2442338895230047,1.0,0.39370038103276495,0.9919839635209492,0.44649500540875553,0.451161021437418
700,0,1100,0.13,2,0.2,4,1.240549018555691,0.5674557767803393,0.37658252739483167,0.0036737190623169296,0.4231035097410058,0.4278041357848411
701,1,1100,0.13,2,0.2,4,1.2383444495998095,0.9530109376465238,0.3675774605462364,-0.0005519450174640845,0.422648198628825,0.4299039898012073
702,2,1100,0.13,2,0.2,4,1.2448518918323657,0.5145337392469469,0.40593822051350475,-0.0005519450174640845,0.450080290096225,0.4625009000390385
703,3,1100,0.13,2,0.2,4,1.2445288053602543,0.5363640610916496,0.4014446064179351,-0.00021087229610539638,0.44247247804784956,0.4474889592441127
704,4,1100,0.13,2,0.2,4,1.2501531079387909,0.9515544518312403,0.3635190719800474,-1.9477024111218604e-16,0.41779249098666765,0.4397059642194309
705,5,1100,0.13,2,0.2,4,1.252654305272432,0.5185784920002848,0.3830142848216218,-0.001176469921533264,0.41064427239933976,0.427417471199897
706,6,1100,0.13,2,0.2,4,1.250621865911009,0.9073700615939981,0.3829713860033518,-0.0007991692773426774,0.4348112923238826,0.4422809464799612
707,7,1100,0.13,2,0.2,4,1.2431601715569813,0.5972583809329646,0.35853215120228193,0.003864265581691377,0.4110656655308592,0.4184624999317062
708,8,1100,0.13,2,0.2,4,1.2394754397738306,0.9392076181466429,0.37702208670444987,-0.0007991692773426774,0.41637350548051527,0.4374983447042746
709,9,1100,0.13,2,0.2,4,1.2433760825819309,0.4691576458343776,0.39908074129691445,-0.001176469921533264,0.4422809464799612,0.45736028649082183
710,0,1000,0.15,2,0.2,4,1.249696970548751,0.8767178033486016,0.3902001341988634,0.0017670772103665603,0.44769033454898305,0.43942478329660783
711,1,1000,0.15,2,0.2,4,1.2543836611275345,0.6585325818711822,0.3510703603418879,-0.0009785008526257796,0.3980597686419301,0.4158737221996652
712,2,1000,0.15,2,0.2,4,1.2511085424521544,0.47772968611044536,0.37015218719712983,-0.001268146220545197,0.43832177340482703,0.45141492553415147
713,3,1000,0.15,2,0.2,4,1.249378623018796,0.9126498038812535,0.3855719342438648,0.00456912310253184,0.4287861036841957,0.4340824417110887
714,4,1000,0.15,2,0.2,4,1.2508611468296453,0.8879862609735325,0.35812411323898075,-0.0009366126266441279,0.3974517842549409,0.4181493744562734
715,5,1000,0.15,2,0.2,4,1.241583930450611,0.8105351830308478,0.3822856747739879,0.0004177313057923115,0.43401842313556116,0.4340184231355612
716,6,1000,0.15,2,0.2,4,1.2451068702227281,0.9083901585618882,0.3629893009096824,-5.508157038175295e-05,0.3972864187762047,0.41547235181916264
717,7,1000,0.15,2,0.2,4,1.2494913005601962,0.5778448212106998,0.36765867382640616,-0.0009785008526257796,0.41281573012701095,0.4344671529418257
718,8,1000,0.15,2,0.2,4,1.2415641937037418,0.864448659102813,0.36284616440108325,0.005225946753601366,0.42328997355389686,0.4312821111119288
719,9,1000,0.15,2,0.2,4,1.2544453273829637,0.9063926496273429,0.37249053911138613,-0.0012588224523557348,0.39984122510493536,0.41799935441351505
720,0,1000,0.15,2,0.2,4,1.249696970548751,0.8767178033486016,0.3902001341988634,0.0017670772103665603,0.44769033454898305,0.43942478329660783
721,1,1000,0.15,2,0.2,4,1.2543836611275345,0.6585325818711822,0.3510703603418879,-0.0009785008526257796,0.3980597686419301,0.4158737221996652
722,2,1000,0.15,2,0.2,4,1.2511085424521544,0.47772968611044536,0.37015218719712983,-0.001268146220545197,0.43832177340482703,0.45141492553415147
723,3,1000,0.15,2,0.2,4,1.249378623018796,0.9126498038812535,0.3855719342438648,0.00456912310253184,0.4287861036841957,0.4340824417110887
724,4,1000,0.15,2,0.2,4,1.2508611468296453,0.8879862609735325,0.35812411323898075,-0.0009366126266441279,0.3974517842549409,0.4181493744562734
725,5,1000,0.15,2,0.2,4,1.241583930450611,0.8105351830308478,0.3822856747739879,0.0004177313057923115,0.43401842313556116,0.4340184231355612
726,6,1000,0.15,2,0.2,4,1.2451068702227281,0.9083901585618882,0.3629893009096824,-5.508157038175295e-05,0.3972864187762047,0.41547235181916264
727,7,1000,0.15,2,0.2,4,1.2494913005601962,0.5778448212106998,0.36765867382640616,-0.0009785008526257796,0.41281573012701095,0.4344671529418257
728,8,1000,0.15,2,0.2,4,1.2415641937037418,0.864448659102813,0.36284616440108325,0.005225946753601366,0.42328997355389686,0.4312821111119288
729,9,1000,0.15,2,0.2,4,1.2544453273829637,0.9063926496273429,0.37249053911138613,-0.0012588224523557348,0.39984122510493536,0.41799935441351505
730,0,1000,0.14,2,0.2,4,1.2491552334022962,0.8938529720677015,0.3926373653603938,0.0016897514583758698,0.4449138755528983,0.4504543697087257
731,1,1000,0.14,2,0.2,4,1.2538956527728333,0.652757658128108,0.35575261100083616,-0.0012774079551192568,0.3982814979266962,0.413021438377836
732,2,1000,0.14,2,0.2,4,1.2502198928199404,0.41749717797220953,0.3726147969399959,-0.0009785008526257796,0.4377341020936212,0.4543504930802133
733,3,1000,0.14,2,0.2,4,1.248668741625572,0.5050670861052705,0.3853748055862854,0.004216764146664396,0.4287861036841957,0.44217534771494277
734,4,1000,0.14,2,0.2,4,1.251098230258201,0.7641318020222594,0.35812411323898075,-0.001464422149993974,0.4101791763821883,0.42328997355389686
735,5,1000,0.14,2,0.2,4,1.2404612519601432,0.8767178033486016,0.3847850580249664,0.0004177313057923115,0.4312821111119288,0.4339864245294508
736,6,1000,0.14,2,0.2,4,1.2447678181008053,0.932729857173503,0.37249053911138613,-5.508157038175295e-05,0.39731396639578304,0.4207409332988927
737,7,1000,0.14,2,0.2,4,1.2489968753358545,0.6911226810265239,0.36765867382640616,-0.001268146220545197,0.4206651186769203,0.43710016386537065
738,8,1000,0.14,2,0.2,4,1.2409477776616664,0.9191484544031255,0.3652439128773135,-0.0002866397459354175,0.4312821111119288,0.4394574924968023
739,9,1000,0.14,2,0.2,4,1.2535210838151352,0.8811309559719368,0.38241515096238693,-0.001268146220545197,0.41012109179522027,0.4233512680631119
740,0,900,0.16,2,0.2,4,1.2412893982741364,0.8842072775476547,0.39530130944921704,0.009435610413934299,0.43016167216992296,0.43605092448763
741,1,900,0.16,2,0.2,4,1.2578274765438664,0.8182659079637564,0.373533480648366,-0.00016272027491955437,0.40965780140979036,0.4154566574667499
742,2,900,0.16,2,0.2,4,1.2491350456630121,0.7205743659022134,0.35207534947453295,-0.0007589410930466076,0.38967382023791713,0.3924594949818113
743,3,900,0.16,2,0.2,4,1.2544989365799402,0.6394188144893378,0.36815256118150175,-0.0013407084296788929,0.40965780140979036,0.4216155681994699
744,4,900,0.16,2,0.2,4,1.24529154397821,0.5474234856019885,0.35464504429986066,-0.0010775169845853036,0.39287688625017253,0.41858714810903874
745,5,900,0.16,2,0.2,4,1.2496753941454632,0.8285781510048519,0.37631830778435393,-0.001409201998346012,0.420269062290983,0.4403684764923118
746,6,900,0.16,2,0.2,4,1.2521312458055662,0.6551430013864773,0.37631830778435393,0.00524132042735294,0.4076188152034241,0.43008386014975497
747,7,900,0.16,2,0.2,4,1.2435201386813446,0.43757076138986356,0.3873017306099803,0.023311785105203695,0.4374924056126516,0.439577111365359
748,8,900,0.16,2,0.2,4,1.2430315588075127,0.5457421448439463,0.3628251827004089,0.00866467985256476,0.4148002095775771,0.42829485780462145
749,9,900,0.16,2,0.2,4,1.2506589478637928,0.840438312453414,0.38139978486027637,-0.0006926380405996111,0.4275412397485609,0.4392537065690264
750,0,1000,0.14,2,0.2,4,1.2491552334022962,0.8938529720677015,0.3926373653603938,0.0016897514583758698,0.4449138755528983,0.4504543697087257
751,1,1000,0.14,2,0.2,4,1.2538956527728333,0.652757658128108,0.35575261100083616,-0.0012774079551192568,0.3982814979266962,0.413021438377836
752,2,1000,0.14,2,0.2,4,1.2502198928199404,0.41749717797220953,0.3726147969399959,-0.0009785008526257796,0.4377341020936212,0.4543504930802133
753,3,1000,0.14,2,0.2,4,1.248668741625572,0.5050670861052705,0.3853748055862854,0.004216764146664396,0.4287861036841957,0.44217534771494277
754,4,1000,0.14,2,0.2,4,1.251098230258201,0.7641318020222594,0.35812411323898075,-0.001464422149993974,0.4101791763821883,0.42328997355389686
755,5,1000,0.14,2,0.2,4,1.2404612519601432,0.8767178033486016,0.3847850580249664,0.0004177313057923115,0.4312821111119288,0.4339864245294508
756,6,1000,0.14,2,0.2,4,1.2447678181008053,0.932729857173503,0.37249053911138613,-5.508157038175295e-05,0.39731396639578304,0.4207409332988927
757,7,1000,0.14,2,0.2,4,1.2489968753358545,0.6911226810265239,0.36765867382640616,-0.001268146220545197,0.4206651186769203,0.43710016386537065
758,8,1000,0.14,2,0.2,4,1.2409477776616664,0.9191484544031255,0.3652439128773135,-0.0002866397459354175,0.4312821111119288,0.4394574924968023
759,9,1000,0.14,2,0.2,4,1.2535210838151352,0.8811309559719368,0.38241515096238693,-0.001268146220545197,0.41012109179522027,0.4233512680631119
760,0,1200,0.15,2,0.2,4,1.2576591785572853,0.6354321988036111,0.3715003707675353,0.0050244996978521155,0.41335484646416487,0.4400148468084098
761,1,1200,0.15,2,0.2,4,1.2475722471227408,0.9261422854794258,0.369347025341854,0.004417078943218128,0.4112204191786462,0.4289351341258353
762,2,1200,0.15,2,0.2,4,1.2441584913013226,0.8979288182860607,0.3939909763939297,0.003295455114844615,0.430904670141356,0.447004731097451
763,3,1200,0.15,2,0.2,4,1.2480163785017058,0.6015100533365679,0.39444439941118975,0.002142640715201705,0.42447844858042244,0.4400831499842546
764,4,1200,0.15,2,0.2,4,1.2476100982635592,0.502133953791871,0.36766376643803766,0.004359545315530971,0.4089580902224084,0.41325272248081846
765,5,1200,0.15,2,0.2,4,1.2445330370486551,0.5551706130949393,0.36173720153613675,-0.0007904944511709874,0.4098032801972805,0.4224458453238307
